asset,ema_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
bonk,5,0.12910678690092214,2.2550366053033875,5.0,1.601179172282071,9.160391512110941,0.2307691779314547,0.625,1.601179172282071,0.9374286935336525,8
doge,5,0.036630714040575496,1.049532602588811,1.3618233161316737,1.2016106351584428,5.299395886102937,0.14020593267440062,0.5555555555555556,1.2016106351584428,0.7079406023111808,18
shib,5,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,5,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,6,0.12910678690092214,2.2550366053033875,5.0,1.601179172282071,9.160391512110941,0.2307691779314547,0.625,1.601179172282071,0.9374286935336525,8
doge,6,0.036630714040575496,1.049532602588811,1.3618233161316737,1.2016106351584428,5.299395886102937,0.14020593267440062,0.5555555555555556,1.2016106351584428,0.7079406023111808,18
shib,6,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,6,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,7,0.12910678690092214,2.2550366053033875,5.0,1.601179172282071,9.160391512110941,0.2307691779314547,0.625,1.601179172282071,0.9374286935336525,8
doge,7,0.036630714040575496,1.049532602588811,1.3618233161316737,1.2016106351584428,5.299395886102937,0.14020593267440062,0.5555555555555556,1.2016106351584428,0.7079406023111808,18
shib,7,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,7,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,8,0.12910678690092214,2.2550366053033875,5.0,1.601179172282071,9.160391512110941,0.2307691779314547,0.625,1.601179172282071,0.9374286935336525,8
doge,8,0.036630714040575496,1.049532602588811,1.3618233161316737,1.2016106351584428,5.299395886102937,0.14020593267440062,0.5555555555555556,1.2016106351584428,0.7079406023111808,18
shib,8,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,8,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,9,0.12910678690092214,2.2550366053033875,5.0,1.601179172282071,9.160391512110941,0.2307691779314547,0.625,1.601179172282071,0.9374286935336525,8
doge,9,0.036630714040575496,1.049532602588811,1.3618233161316737,1.2016106351584428,5.299395886102937,0.14020593267440062,0.5555555555555556,1.2016106351584428,0.7079406023111808,18
shib,9,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,9,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,10,0.12910678690092214,2.2550366053033875,5.0,1.601179172282071,9.160391512110941,0.2307691779314547,0.625,1.601179172282071,0.9374286935336525,8
doge,10,0.0010316061612829497,0.3578177663776399,0.49110888701806327,1.0645889758514677,1.4954786667369413,0.169732263837594,0.5,1.0645889758514677,0.709386183351766,18
shib,10,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,10,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,11,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,11,0.0010316061612829497,0.3578177663776399,0.49110888701806327,1.0645889758514677,1.4954786667369413,0.169732263837594,0.5,1.0645889758514677,0.709386183351766,18
shib,11,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,11,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,12,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,12,0.0010316061612829497,0.3578177663776399,0.49110888701806327,1.0645889758514677,1.4954786667369413,0.169732263837594,0.5,1.0645889758514677,0.709386183351766,18
shib,12,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,12,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,13,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,13,0.0293383232690676,0.9094371819887012,1.1895967885536136,1.1724869567265934,4.404637596199339,0.146254329887641,0.5555555555555556,1.1724869567265934,0.7083472424355393,18
shib,13,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,13,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,14,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,14,0.0004194338044634094,0.3457413061330744,0.47483537149673277,1.0623422761751649,1.4407217526573959,0.1702400070034535,0.5,1.0623422761751649,0.7093988392813557,18
shib,14,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,14,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,15,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,15,0.0004194338044634094,0.3457413061330744,0.47483537149673277,1.0623422761751649,1.4407217526573959,0.1702400070034535,0.5,1.0623422761751649,0.7093988392813557,18
shib,15,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,15,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,16,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,16,0.0004194338044634094,0.3457413061330744,0.47483537149673277,1.0623422761751649,1.4407217526573959,0.1702400070034535,0.5,1.0623422761751649,0.7093988392813557,18
shib,16,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,16,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,17,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,17,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,17,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,17,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,18,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,18,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,18,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,18,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,19,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,19,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,19,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,19,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,20,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,20,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,20,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,20,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,21,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,21,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,21,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,21,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,22,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,22,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,22,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,22,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,23,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,23,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,23,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,23,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,24,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,24,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,24,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,24,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,25,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,25,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,25,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,25,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,26,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,26,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,26,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,26,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,27,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,27,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,27,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,27,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,28,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,28,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,28,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,28,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,29,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,29,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,29,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,29,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,30,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,30,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,30,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,30,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,31,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,31,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,31,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,31,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,32,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,32,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,32,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,32,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,33,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,33,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,33,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,33,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,34,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,34,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,34,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,34,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,35,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,35,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,35,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,35,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,36,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,36,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,36,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,36,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,37,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,37,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,37,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,37,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,38,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,38,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,38,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,38,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,39,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,39,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,39,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,39,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
bonk,40,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,40,0.11427626904456267,2.502506804337536,3.2878975386682527,1.5511195220199243,14.24783583230211,0.12302288805357353,0.5555555555555556,1.5511195220199243,0.700421637042062,18
shib,40,0.07554569865267169,1.8091468284253314,1.0173192267080686,1.7848417472311426,11.199425641474178,0.1111110437411356,0.6,1.7848417472311426,0.6878269097752185,5
pepe,40,0.33272225639678377,5.402959809450159,0.0,21.27723990403403,283.8813586564776,0.015253292636217823,0.75,21.27723990403403,0.8014358037571674,4
